hash,msg,parents,is_merge,files
c32f2e603e8cc80657ddc365546125c88e7c007c,Add resolution multiplier override to queue drop-down,['a7615077a9ba20eac1d440390910c33831670092'],False,"['resolution-multiplier-dark.svg', 'resolution-multiplier-light.svg', 'seed-light.svg', 'model.py', 'widget.py']"
b85e36439cd152d863a99cd63a8a0ed49a0c11e9,Docs: update sampler/scheduler list #1574,['c32f2e603e8cc80657ddc365546125c88e7c007c'],False,['samplers.mdx']
ea27ada056d4ebbee54add1ba90dcab603e263eb,Make download_models.py process files in parallel,['b85e36439cd152d863a99cd63a8a0ed49a0c11e9'],False,"['resources.py', 'download_models.py']"
d0a62d3e8184dcca25fcd8dd41ac2b583a067da2,Remove pixelwave from available cloud models,['ea27ada056d4ebbee54add1ba90dcab603e263eb'],False,"['cloud_client.py', 'widget.py']"
a5f8f31b4bda54388641a4f393793846d6d7dca3,"Added a switch to the LoRAs in the style dialoge. (#1568)

* Added a switch to the LoRAs in the style dialoge.",['d0a62d3e8184dcca25fcd8dd41ac2b583a067da2'],False,"['style.py', 'style.py']"
b742e10adb3c68cd9bb69cf2fee5bf4f5b36a152,Support dynamic caching from Comfy-WaveSpeed nodes,['a5f8f31b4bda54388641a4f393793846d6d7dca3'],False,"['api.py', 'client.py', 'cloud_client.py', 'comfy_client.py', 'comfy_workflow.py', 'resources.py', 'settings.py', 'settings.py', 'workflow.py']"
60346f9aa0407d923bc4c8797637887eacfd6478,Enable dynamic caching in tests,['b742e10adb3c68cd9bb69cf2fee5bf4f5b36a152'],False,['test_workflow.py']
63605c980f228694d0d9dff4074d5e0984feba0c,Translation strings for 1.31.0,['60346f9aa0407d923bc4c8797637887eacfd6478'],False,"['es.json', 'fr.json', 'ja.json', 'ko.json', 'new_language.json.template', 'pt-br.json', 'ru.json', 'th.json', 'tr.json', 'zh-cn.json', 'zh-tw.json']"
38fcb7123c9ff8a897bd2d2a29aaa790b638131f,Docs: add section about animations with custom graphs,['63605c980f228694d0d9dff4074d5e0984feba0c'],False,"['README.md', 'animation-dropdown.png', 'custom-graph.mdx']"
a893bcfedf7a977d7e5b969278fade0c0e1451f8,Docs: update resolution and upscale sections with 1.31 features,['38fcb7123c9ff8a897bd2d2a29aaa790b638131f'],False,"['upscale-workspace.png', 'resolution-multiplier-override.png', 'basics.mdx', 'resolutions.mdx']"
4e29b3a2d9a32d9651a4927f22f03ecea211fef7,"Fix error when using ""prompt (negative)"" parameter in custom workflows #1579
- also restore its redness",['a893bcfedf7a977d7e5b969278fade0c0e1451f8'],False,['custom_workflow.py']
6452da654eb2d20085454706f5ade44cc289cf59,Fix crash when using shift+enter in prompt box #1580,['4e29b3a2d9a32d9651a4927f22f03ecea211fef7'],False,['widget.py']
2a47d3fa42697d62d578ab568b8fa45df6f2d6cb,"docs: update basics.mdx

controling -> controlling",['6452da654eb2d20085454706f5ade44cc289cf59'],False,['basics.mdx']
6bc0c0f7cc330a4f5c42e6c27b7211b849d97614,Only import debugpy if available locally #1582,['2a47d3fa42697d62d578ab568b8fa45df6f2d6cb'],False,['extension.py']
df78dd2756b8b9ba000ad8886be0500c944deea0,Restrict style model architecture to choices that are actually compatible,['6bc0c0f7cc330a4f5c42e6c27b7211b849d97614'],False,"['client.py', 'style.py']"
adf6f58ee19f531b634349c6e67336ca63bbacb5,"Disable dynamic caching (FB cache) when using Flux fill
- seems like cache barely works and results in garbage output for fill models",['df78dd2756b8b9ba000ad8886be0500c944deea0'],False,['workflow.py']
530252668447a64d37175a592076183ef0a33b60,Update readme,['adf6f58ee19f531b634349c6e67336ca63bbacb5'],False,['README.md']
de6ee85ea8f577137e9239695db8060e827a3886,Version 1.31.1,['530252668447a64d37175a592076183ef0a33b60'],False,['__init__.py']
30755ba2dbccfcace0d8882d8e4f26a7baccb594,"Fix auto-completion when text contains >2 byte wide unicode symbols #1592
- eg. emojis
- QTextCursor position counts 16bit-chars",['de6ee85ea8f577137e9239695db8060e827a3886'],False,['autocomplete.py']
543754d15df7adf0407164eca60dd9dd1b0bebfb,"Revert ""Fix #1505 with brute force""

This reverts commit ee57e0582d5f3602727e5064f866ab741c0b82b9.",['30755ba2dbccfcace0d8882d8e4f26a7baccb594'],False,['generation.py']
92187d8996274fa2f487fe7473f2bf697147ab0c,Try with subtle force #1505,['543754d15df7adf0407164eca60dd9dd1b0bebfb'],False,['generation.py']
9536fd028ed8b88525268b2c44585cbee50be3e8,Fix upscale button remaining disabled after an error occured,['92187d8996274fa2f487fe7473f2bf697147ab0c'],False,['model.py']
66170263b560f53677c9d5be9e5210a767320953,Fix input masks for custom workflows with resolutions that aren't 4 byte aligned #1602,['9536fd028ed8b88525268b2c44585cbee50be3e8'],False,"['document.py', 'image.py', 'layer.py', 'test_image.py']"
c19f62e2e23d99162e3d67105ffa7bb92dda529e,"Don't use two different sources for checkpoint list when showing warning
- they might be briefly out of sync?",['66170263b560f53677c9d5be9e5210a767320953'],False,['style.py']
9bb94acb138910c28b3f34aff6e82f9c926c9e69,"Don't crop result images when applying them #1598 #1608
- only position them by the job bounds offset",['c19f62e2e23d99162e3d67105ffa7bb92dda529e'],False,"['document.py', 'model.py']"
2110dfa413d3aee64f05feecce5931bee7af13e1,Update ru.json (#1610),['9bb94acb138910c28b3f34aff6e82f9c926c9e69'],False,['ru.json']
b6758cb7145e858aa1d98b5d74758333fb0ae550,Update ja.json #1611,['2110dfa413d3aee64f05feecce5931bee7af13e1'],False,['ja.json']
a885ec8be5ef9dd577615fdc23d7d2ddc4501679,Fix duplicated root prompt when a single regions covers the entire image #1617,['b6758cb7145e858aa1d98b5d74758333fb0ae550'],False,['region.py']
6eb64a38aa101af99b5ee771bb3c993acfad0ecb,"Persist applied results state (""star"" icon in history) #1613",['a885ec8be5ef9dd577615fdc23d7d2ddc4501679'],False,"['__init__.py', 'jobs.py', 'persistence.py']"
87440452fdb8c2ec2938409da03acfe5641b68fd,Remember preview layer when saving/loading document,['6eb64a38aa101af99b5ee771bb3c993acfad0ecb'],False,"['model.py', 'persistence.py']"
210baa792ba0fc065c5bca507d5f070805e0e6d4,Fix crash when opening more than one document with embedded custom workflow,['87440452fdb8c2ec2938409da03acfe5641b68fd'],False,"['custom_workflow.py', 'model.py', 'persistence.py', 'test_custom_workflow.py']"
6d53b2d7212b9ef568d327b5724a168029049dd0,Updated Spanish Translation strings for 1.31.0,['210baa792ba0fc065c5bca507d5f070805e0e6d4'],False,['es.json']
22def85508617f14692be82a4ab31602a69908cf,Fix typo in documentation,['6d53b2d7212b9ef568d327b5724a168029049dd0'],False,['common-issues.mdx']
6db31f1b3744b7824e2a954814019be6753fa0b3,Fix check for zero bounds (maybe related to comment in #846),['22def85508617f14692be82a4ab31602a69908cf'],False,['image.py']
57c540b571fada9d13f108df8247ef964e3351b8,Support alpha channel of image layers in custom workflows,['6db31f1b3744b7824e2a954814019be6753fa0b3'],False,"['comfy_workflow.py', 'workflow.py']"
fd1a733b88317f4c87597131e68207e314ad627f,Update Chinese translations (by @syl1130 - close #1637),['57c540b571fada9d13f108df8247ef964e3351b8'],False,['zh-cn.json']
c2d5cdb1b39ff7c4ddd813962e0e5f0b4b66fa23,Add test for custom workflow with image layer alpha and animations,['fd1a733b88317f4c87597131e68207e314ad627f'],False,['test_custom_workflow.py']
c767e4431f36c797ddba25709f46dc4f2b8fc4e8,Connection settings: make missing models report more precise,['c2d5cdb1b39ff7c4ddd813962e0e5f0b4b66fa23'],False,['settings.py']
44d61554855ebc91ba5a0df395f90d6ea08d232d,Add network timeout when for requests to Comfy server,['c767e4431f36c797ddba25709f46dc4f2b8fc4e8'],False,"['comfy_client.py', 'network.py', 'updates.py']"
ea37af2e59f55f9c0d001842444f4899bfad686e,Make job history model multi-selection aware #1641,['44d61554855ebc91ba5a0df395f90d6ea08d232d'],False,"['jobs.py', 'model.py', 'actions.py', 'generation.py']"
846133ce41fec8f54d7ac3bb791a909940d25053,Fix typecheck error with latest pyright,['ea37af2e59f55f9c0d001842444f4899bfad686e'],False,['client.py']
efb391e0f25c1ead280cbcac0ce6c54467b26efa,Add Laplace scheduler as custom scheduler option #1628,['846133ce41fec8f54d7ac3bb791a909940d25053'],False,"['comfy_workflow.py', 'samplers.mdx']"
4c51a3836a3c9f8abf950da14130c46b3af1404d,Zero out conditioning when there is no prompt #1628,['efb391e0f25c1ead280cbcac0ce6c54467b26efa'],False,"['comfy_workflow.py', 'workflow.py']"
b96b9ff5f531989a3f23b7fbc0597f954c6ae6d1,"Resize clip vision inputs to 224x224 #1648
- this would have to happen anyway (model input is fixed)
- previously was using a center crop, now it's a scale
- stretching/squashing image contents does negatively influence references, but usually not as bad as crop",['4c51a3836a3c9f8abf950da14130c46b3af1404d'],False,['control.py']
6a80e3b206a90e97d4631835f9a683357fecde31,Option to force tiled VAE decode #1650,['b96b9ff5f531989a3f23b7fbc0597f954c6ae6d1'],False,"['api.py', 'comfy_client.py', 'comfy_workflow.py', 'settings.py', 'settings.py', 'workflow.py']"
8959a73190d76ffb05c1db37caad4406a0896ad7,"Don't zero out conditioning for SD1.5
- it does not like it.",['6a80e3b206a90e97d4631835f9a683357fecde31'],False,['workflow.py']
939ee7fb898d46daf452b69bba9ba833bd64c6c9,Use tiled VAE in all cases (if forced),['8959a73190d76ffb05c1db37caad4406a0896ad7'],False,"['__init__.py', 'workflow.py']"
2eb4db0f480194ac8b26322f7251f7ae0bc4f521,Catalan translation,['939ee7fb898d46daf452b69bba9ba833bd64c6c9'],False,['es-ca.json']
2fbc8f4c1cba686e37e42e34bd5ca59ecb5151a7,Add option to auto-apply generated results,['2eb4db0f480194ac8b26322f7251f7ae0bc4f521'],False,"['model.py', 'settings.py', 'settings.py']"
6f2d92d89b2e51675affde619a7c5a19e7d03147,"Add options to choose apply behavior
- separate options for regions
- default behavior is unchanged",['2fbc8f4c1cba686e37e42e34bd5ca59ecb5151a7'],False,"['model.py', 'settings.py', 'settings.py', 'settings_widgets.py']"
efc0f9f47dddf0eb5f5f9b87245a09ee71cf280d,Fix apply_result for custom workspace,['6f2d92d89b2e51675affde619a7c5a19e7d03147'],False,"['model.py', 'custom_workflow.py']"
48ee713bfb088000aa7ac0fb92a1d478447353f6,Bump managed install versions,['efc0f9f47dddf0eb5f5f9b87245a09ee71cf280d'],False,"['resources.py', 'server.py']"
4eb455b33c5c163f2c7ed93a15fd10baf2b111c9,"Improve first start
- try to connect to comfyui desktop version on port 8000
- don't show error for failed server discovery attempts",['48ee713bfb088000aa7ac0fb92a1d478447353f6'],False,"['test.yml', 'connection.py', 'root.py', 'custom_workflow.py', 'settings.py']"
f4a44122b5c434af85f599e7e118a5bae115daf5,Translation strings for 1.32.0,['4eb455b33c5c163f2c7ed93a15fd10baf2b111c9'],False,"['es-ca.json', 'es.json', 'fr.json', 'ja.json', 'ko.json', 'new_language.json.template', 'pt-br.json', 'ru.json', 'th.json', 'tr.json', 'zh-cn.json', 'zh-tw.json']"
a74926cdc1a10201328962c08745f0310187c46c,Support NoobAI inpaint control-net,['f4a44122b5c434af85f599e7e118a5bae115daf5'],False,"['comfy_workflow.py', 'resources.py', 'workflow.py']"
6f1ab280158588fde08751f9c903b04f939a518c,"Run ruff check for python 3.11 (workaround)
complains about star annotation, which seems to work fine in python 3.10 regardless",['a74926cdc1a10201328962c08745f0310187c46c'],False,['pyproject.toml']
9c8dfc0acead40e838b9af1b88524481d8928c3b,Also force tiled VAE encode where possible #1658,['6f1ab280158588fde08751f9c903b04f939a518c'],False,"['comfy_workflow.py', 'workflow.py']"
56b4e918b748f9f284cfc81c29d810f7633ef93a,Make generating via keyboard shortcut work in custom/graph mode #1675,['9c8dfc0acead40e838b9af1b88524481d8928c3b'],False,"['actions.py', 'custom_workflow.py']"
078a179f9800ed28b4a29ac0f74b802adde79fbc,Fix negative bounds when preview old results after changing canvas size,['56b4e918b748f9f284cfc81c29d810f7633ef93a'],False,['image.py']
c6569ab6a7a4d7406c841d78da8d147397e7d170,Automatically reinstall torch when switching between CPU / DirectML / CUDA backends,['078a179f9800ed28b4a29ac0f74b802adde79fbc'],False,['server.py']
76b416922e9af129c792c42a56ec897464d95de2,Removed hand refiner depth model from installer,['c6569ab6a7a4d7406c841d78da8d147397e7d170'],False,['models.json']
f21c3257e3227fcf07546d42735f701385384de7,"Managed install: freeze pip package versions and install from custom requirements.txt
- remove some redundant dependencies
- don't install trimesh/xatlas #1622 #1687 #1570",['76b416922e9af129c792c42a56ec897464d95de2'],False,"['server.py', 'server_requirements.txt', 'package.py', 'server_requirements.in']"
e9f9cbd083680328ecfd6019b976ff27351a0296,"Managed install: use uv to install python and setup venv
- hopefully resolves linux/mac issues related to incompatible python versions",['f21c3257e3227fcf07546d42735f701385384de7'],False,['server.py']
fa805c88478931d038d11eb357fac44fd8c21261,"Make ""copy prompt"" also copy directly into the clipboard #1678",['e9f9cbd083680328ecfd6019b976ff27351a0296'],False,['generation.py']
be31d15ef53ae6e3aa5fc15b076605bdf7e7a84d,Only show enabled LoRAs in job info,['fa805c88478931d038d11eb357fac44fd8c21261'],False,['generation.py']
ac911831b66ac356d1499079b11dc71dc66b2b7f,"Increase minimum context size for selections.
- tiny selections can lead to small context size, which is upscaled but models can rarely make sense of zoomed in details",['be31d15ef53ae6e3aa5fc15b076605bdf7e7a84d'],False,['model.py']
abf24048272f565291a2e2feab6a5a101711610f,"Update Japanese translation by @picolet21
close #1707",['ac911831b66ac356d1499079b11dc71dc66b2b7f'],False,['ja.json']
38f20d42c5c8a8f84fa2b76dfdbc668ad727fa67,Fix custom painted widgets for right-to-left layouts,['abf24048272f565291a2e2feab6a5a101711610f'],False,['widget.py']
13d5b0819dc2dc32f2469c3ae8f61639ca573d33,Show warning message when a LoRA doesn't match the base model,['38f20d42c5c8a8f84fa2b76dfdbc668ad727fa67'],False,"['__init__.py', 'cloud_client.py', 'model.py', 'widget.py']"
a5596da655e1dfb11d3ee0dbe000711b6575a23d,"Update resources, dependencies and translation strings for next version",['13d5b0819dc2dc32f2469c3ae8f61639ca573d33'],False,"['es-ca.json', 'es.json', 'fr.json', 'ja.json', 'ko.json', 'new_language.json.template', 'pt-br.json', 'ru.json', 'th.json', 'tr.json', 'zh-cn.json', 'zh-tw.json', 'resources.py', 'server_requirements.txt', 'requirements.txt', 'package.py']"
d2c07136c34c23750fcd84fa5d01f2a234ceba46,Docs: remove instructions about having to install python/venv,['a5596da655e1dfb11d3ee0dbe000711b6575a23d'],False,"['README.md', 'installation.mdx']"
1acdfaa276bfa22720de335dd0a2b376cb056790,Remove some obsolete models,['d2c07136c34c23750fcd84fa5d01f2a234ceba46'],False,['models.json']
1f632454b579f4b57e7d7042cd55a9d33409c66c,Propagate close event instead of mouse release event in menu widget.,['1acdfaa276bfa22720de335dd0a2b376cb056790'],False,['widget.py']
616d1510d37bc4979ae528cb3dd88f1ff8d0cd0c,Fix windows server install when PSModulePath environment variable doesn't exist,['1acdfaa276bfa22720de335dd0a2b376cb056790'],False,['server.py']
128071aff22a80961453326308615ec262cb5583,Cloud: decrease image size that is sent as inline base64,['616d1510d37bc4979ae528cb3dd88f1ff8d0cd0c'],False,"['cloud_client.py', 'test_image_transfer.py']"
03730017238885f678e51401e45ba5cb9f9c8cab,Merge remote-tracking branch 'feeping/fix/close-event',"['128071aff22a80961453326308615ec262cb5583', '1f632454b579f4b57e7d7042cd55a9d33409c66c']",True,[]
6551fe1418b079e884b03960781f5484d627c68d,Fix insightface install on windows (pre-built whl for python 3.12) #1727,['03730017238885f678e51401e45ba5cb9f9c8cab'],False,['server.py']
96f4db30c436ca22d3e37d300d496665c682586a,Cloud: accept lower-case status (forward compat),['6551fe1418b079e884b03960781f5484d627c68d'],False,['cloud_client.py']
2031e1d10f4beb52b8b3e2f01ffa85886c493545,Upgrade managed install to torch 2.7.0 / cuda 12.8,['96f4db30c436ca22d3e37d300d496665c682586a'],False,['server.py']
db99865112204afa4ef4eee3f67b5424da6ebb06,Support flux union controlnet #1720,['2031e1d10f4beb52b8b3e2f01ffa85886c493545'],False,"['client.py', 'models.json', 'resources.py']"
8ebf8ca6d635aaf347bb6976174663a06393b5c3,Remove unused code,['db99865112204afa4ef4eee3f67b5424da6ebb06'],False,['server.py']
fda8ac9fe63a681cd4ac1c3f6dd6ab8580659395,Upgrade managed install ComfyUI & nodes,['8ebf8ca6d635aaf347bb6976174663a06393b5c3'],False,"['__init__.py', 'resources.py', 'server_requirements.txt']"
e3bde538614a91fc9bf2ea912765953318b72549,Remove hand refiner tests,['fda8ac9fe63a681cd4ac1c3f6dd6ab8580659395'],False,['test_workflow.py']
d64062d24c5296109b1d63e7f93d9957c14425fa,Add SDXL stencil / qr code monster CN to downloads and allow universal for hands CN #1746,['e3bde538614a91fc9bf2ea912765953318b72549'],False,"['models.json', 'resources.py', 'server.py']"
0cbafd6f9747d4c96782d0836eb671605001c43c,Update zh-cn translation by @syl1130 #1745,['d64062d24c5296109b1d63e7f93d9957c14425fa'],False,['zh-cn.json']
721562f2b4d9876caeeb7dd5d9582c26bf89d989,"Add IPEX support  (#1735)

Managed install: add XPU backend for supported Intel GPUs",['0cbafd6f9747d4c96782d0836eb671605001c43c'],False,"['server.py', 'settings.py']"
8ce6a7c57d6d1978c1f0b437c2c8845c6a916b32,"Show a warning when trying to use an upscale model that doesn't exist
- can happen when its name was stored in a document, but has been deleted/renamed since then",['721562f2b4d9876caeeb7dd5d9582c26bf89d989'],False,['model.py']
db47ac3334d0eec71e98f6777b3ec77d99240f6b,Managed install: Look for powershell in sysroot if it can't be found in PATH #1758 #1757,['8ce6a7c57d6d1978c1f0b437c2c8845c6a916b32'],False,['server.py']
594e050a32f2e93a7578e09914d993f45f014e10,Keep history scrolled to bottom also in non-active workspaces #1737,['db47ac3334d0eec71e98f6777b3ec77d99240f6b'],False,['generation.py']
